restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
j8DFd-bxnvM_UfHnDLIA0g,Woodrow's,43 Murray St,40.7141113,-74.009201,4.0,$$,American (Traditional),330
c1kKAH9XMPNeaBhvnIP0FQ,Trinity Place,115 Broadway,40.708865,-74.01117,4.0,$$,Bars,379
0k678lCWQyReNi0lARlOmw,China Blue,135 Watts St,40.724038,-74.009958,4.0,$$,Shanghainese,707
jjLcqGI11ThxAhcftEh1Aw,Fraunces Tavern,54 Pearl St,40.70344,-74.01135,3.5,$$,American (Traditional),873
A0saPXtRGKl-SVJGQyQAOw,Brooklyn Chop House,150 Nassau St,40.7115099,-74.00597,4.0,$$$,Dim Sum,424
0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,239 West Broadway,40.7195533039813,-74.0057982895201,4.0,$$$$,Modern European,405
rvoyaPumkhL5FA2zTqk13w,Sandwich House,17 Ann St,40.71096,-74.0077699,4.0,$,Sandwiches,266
yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,77 Mulberry St,40.71641,-73.99931,4.0,$$,Vegan,373
xyBTcpnkIxV2h0AKU0pP0Q,Thái Son,89 Baxter St,40.71677,-73.9995,3.5,$$,Vietnamese,854
Hv5v8y3fvu6PjPiFf4jPVQ,Trading Post,170 John St,40.7059604,-74.0041871,4.0,$$,American (Traditional),425
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,40.71787,-73.99948,4.0,$$,Japanese,486
hFZ5qw8gvWiBUbmbahSalg,Wolfgang's Steakhouse,409 Greenwich St,40.7211087,-74.0098128,4.0,$$$$,Steakhouses,550
ED2I3t5rOf81cddCsLA4tw,Terroir Tribeca,24 Harrison St,40.718804998517,-74.0099987815497,4.0,$$,Wine Bars,284
PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,113 Macdougal St,40.7300047976758,-74.0006073834151,4.0,$$$,French,2190
SKoMUaQewpMdj1Mg8QvBNw,Nobu Downtown,195 Broadway,40.711203,-74.008879,3.5,$$$$,Japanese,392
sLxHi6kOAEV6iqr45jzb_Q,B Flat,277 Church St,40.7185644131449,-74.0048434404755,4.0,$$,Lounges,363
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,23 Commerce St,40.7317465228689,-74.0045493828034,4.5,$$$$,Japanese,1388
QvQilClGyuKFz08TBsoJNA,Le District,225 Liberty St,40.7126473617984,-74.0157784596443,3.5,$$,French,545
