restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
9YXvNE2jpEhA4k6M8WDH7A,Ñaño Ecuadorian Kitchen,691 10th Ave,40.7631,-73.99335,4.5,$$,Latin American,550
xsQTIeq-WLkp4ParkTQpMQ,PizzArte,69 W 55th St,40.7629335072372,-73.9776668697596,4.0,$$,Pizza,1089
q7U2GCMWIZxIqWeMDml0LQ,Pure Ktchn,352 West 46th St,40.76053,-73.98992,4.5,$$,Salad,300
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,204 E 43rd St,40.75113,-73.97347,4.0,$$$,Japanese,2119
fgtw4swOHXEFwZpBCG05rQ,Black Iron Burger,245 W 38th St,40.75427,-73.99031,4.0,$$,Burgers,959
FeSynfcDT4qB2kDixHUQCA,Danji,346 W 52nd St,40.764,-73.98686,4.0,$$,Korean,1008
aJqjC4uAo6vhOpsVNCiMDA,Samba Kitchen,661 9th Ave,40.76095,-73.99115,4.5,$$,Brazilian,447
ulKoAGcGOdsXgr0o_l6avA,Ruth's Chris Steak House,148 W 51st St,40.761438,-73.982329,4.0,$$$,Steakhouses,964
8AM1gGIk6KVb27Q9TYwD9Q,Green Symphony,255 W 43rd St,40.7575266,-73.9880669,4.0,$,Vegetarian,467
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,1065 Ave Of The Americas,40.75403,-73.98539,4.0,$$,American (New),621
ryvBsB9FrBBZDak87iGS1w,The Seafire Grill,158 E 48th St,40.7547012104496,-73.972255513072,4.5,$$$,Seafood,1277
7iY35991NhQ1AShJZCNZgA,Sakagura,211 E 43rd St,40.7516467024541,-73.9729489318165,4.0,$$$,Japanese,1783
rEbwps11tIERRkwQrIXQog,Hakkasan-Temporarily Closed,311 W 43rd St,40.758619,-73.989961,3.5,$$$,Chinese,918
faukkggAc_tuJ4THYlf4fg,La Masseria,235 W 48th St,40.760868632784,-73.986348802868,4.0,$$$,Italian,598
veku2cg2qaV-7MxwhOMBmg,Judge Roy Bean Public House,38 W 56th St,40.7629158108786,-73.9761248066812,4.5,$$,Pubs,748
QAGFu7pqCAZUJkYkUB5pjg,Urbanspace,230 Park Ave,40.754623,-73.976605,4.0,$$,Food Court,661
trEnFaHqRkJqtjRvzx7PsQ,Dafni Greek Taverna,325 West 42nd St,40.75788,-73.99092,4.0,$$,Greek,950
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,431 W 37th St,40.7561930774282,-73.9966090932068,4.5,$$$$,Japanese,520
